Worm.Win32.Zwr.c,009a83236c600fd7ac034973f064284cec62f86631fe96e900cb664f86061431,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,1219d0c4e336384b8474f8236634ccecaf6d1f5310591e9f51d7a30a8074f0b8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,172b85e684b8426b4fe55c0245e4675ce1e3687b73a8c9fee2d1cc5cd84a1787,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,71,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,191828200aa2bd78f3548fb6a47407b05905efee6e83e0890ccf6ef2160150b1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,1a1937fe8a401ca27be4514acc4f811442d8201abbad2a58276bc53cdac676f6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,21bbf357ac6d8347c68ec65fb8283a5f1185f69918695975ed39360044ffb8f0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,72,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,39563933eebcb3b09b189000e1bda255b39739792fc1361563c64631f9d56288,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,39bb4065d226f81e242d655537f6bc043900ee1cb622f5e0daa13cf2d87df42c,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,45b9b1c191f69662da20dfbebedac8f8adb6c8c78654641a63d65079a9523730,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,4b9d839f0e9ad8674d3327eabc4a1245265b23d1b4ca54f9913143cb3fe6c8a5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,4c9eafd41edb496cf9878a9ef9f939ac486d6d4d9e411843f4892cb93a873c26,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,54f0a9b002c9ea8d050c1fb5defc7507dfe457d4512f794d159ef8524bfdedc5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,55c28b4aace9bff19eab76cf7a800390f2bda2609ab54a37e9f227a0e1286be8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,57f468eea6d4672eb7183c4c12bbf862dc497a64dc138e81e2f9e331b1f4f45d,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,643a3bcc5e86e0c235bd64cb1c650007173b1902235b8ef51dbee2c2ab61699b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,6a5f5a2bd476b874b7e05852c522c0c5cd028e7c1d215bd026e3a3d60f6232fb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worm.Win32.Zwr.c,6c3b883edae4c93340196d6c261b126a7ce617197e5b86bc64db0edfb0652446,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,3,19,20,21,13,22,23,24,8,25,26,27,28,29,30,14,15,13,3,19,20,21,25,8,22,23,31,26,27,32,29,33,34,35,36,37,8,9,38,39,40,3,41,34,36,35,42,43,8,44,45,46,47,48,49,50,51,52,8,5,4,53,48,47,54,3,55,56,29,10,57,58,59,60,48,47,25,8,51,61,69,70,62,63,64,65,66,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
